id,DateAdded,Price,Exterior color,Bedrooms,Bathrooms,Floors,waterfront,View,Condition,Grade,Sqft_living,Sqft_lot,Sqft_above,Sqft_basement,Yr_built,Yr_renovated,timedelta,Country,Country-ISO,Full-State,State,City,County,lat,long,NeighborhoodName,ZipCode
9206700060,2014-11-05,710000,white,4,2,2,False,0,3,10,4070,129808,4070,0,1998,0,3.389689322268519,Germany,DEU,,,Berlin,,49.08082,9.75818,Steinbrück,18255
4142450490,2015-04-03,315000,white,3,2,2,False,0,3,7,1790,6452,1790,0,2004,0,6.865761065358796,USA,USA,Illinois,IL,Smithshire,Warren,40.740021,-90.739874,,37918
4094800380,2015-04-27,990000,white,3,2,2,False,0,4,9,2630,12899,2630,0,1966,0,-1.8643035015625,Canada,CAN,,,Toronto,,45.16915,-80.14842,Chubb Island,K7A 3K4
7399000230,2015-01-07,350000,red,4,2,1,False,0,3,8,2260,7500,1460,800,1965,0,-1.060474985138889,Germany,DEU,,,Berlin,,50.58554,12.77302,Einsiedel,81841
9578501110,2014-10-03,429900,white,4,3,2,False,0,3,8,2584,5005,2584,0,2014,0,7.40528131355324,Canada,CAN,,,St_Johns,,51.16676,-55.71473,Little Madame Island,J5R 0J2
3904990210,2014-08-22,599000,gray,4,2,2,False,0,4,8,2640,6738,2640,0,1989,0,-2.598172235694444,Canada,CAN,,,Toronto,,49.13124,-66.48737,Exploramer,R2C 6T8
6145602125,2014-07-24,295000,white,3,1,1,False,0,3,6,830,3386,830,0,1942,1989,2.175350341979167,USA,USA,Colorado,CO,Clark,Routt,40.726783,-106.921482,,14534
8146100325,2014-05-05,787000,yelow,3,1,1,False,0,3,8,1330,7500,1330,0,1961,0,6.17445054582176,USA,USA,Florida,FL,Webster,Sumter,28.577492,-82.092975,,11414
226039279,2014-09-18,505000,red,4,2,2,False,0,3,8,2350,12540,2350,0,1968,0,1.470547161851852,USA,USA,Wisconsin,WI,Darien,Walworth,42.6435,-88.714217,,32703
856000985,2014-11-06,1430800,light pink,4,2,2,False,0,3,10,2910,7364,2910,0,2003,0,8.649805188206019,Canada,CAN,,,Toronto,,48.23723,-85.32515,Little Beaver Lake,J8N 8B2
1922039062,2015-04-20,480000,light pink,2,1,1,True,4,4,6,1008,26487,1008,0,1943,2002,4.415581967187499,USA,USA,Colorado,CO,Norwood,San Miguel,38.110406,-108.284472,,02368
2223059099,2014-07-09,284000,light pink,3,1,1,False,0,4,7,1500,10018,1500,0,1957,0,2.587678271886574,Canada,CAN,,,Toronto,,44.50012,-77.03274,Nevilles Point,A5A 1A9
2325039067,2014-05-07,690000,white,3,2,1,False,0,4,7,1760,6428,980,780,1942,0,1.826565766724537,Canada,CAN,,,Rankin_Inlet,,76.43499,-88.43346,Olsen Island,P1P 3M8
3824100020,2015-02-03,335000,pink,3,1,1,False,0,3,7,1510,9720,1510,0,1948,1976,10.72382397805555,Canada,CAN,,,Cambridge_Bay,,68.51767,-97.33402,Catherine Island,H8R 1R6
2475900840,2015-04-27,258000,light pink,2,1,1,False,0,3,6,750,7000,750,0,1932,0,0.5298302682291667,USA,USA,Texas,TX,Rocksprings,Edwards,30.018756,-100.231029,,07006
3336002215,2015-02-25,319950,Null,2,1,1,False,0,3,6,1240,5500,1240,0,1921,0,6.143074767708333,USA,USA,Oklahoma,OK,Healdton,Carter,34.229017,-97.488904,,08332
1074100110,2014-05-25,355300,light gray,3,2,1,False,0,5,7,1620,7410,1620,0,1955,0,-0.5773293097685185,Canada,CAN,,,Toronto,,47.33155,-84.32018,West Lake,E8M 8G8
6031400094,2015-02-26,347500,yelow,5,3,1,False,0,3,7,2230,6551,1330,900,2014,0,4.28550042025463,Canada,CAN,,,Edmonton,,58.56417,-111.74361,Hilda Lake,N0L 2H2
8141300300,2015-02-07,293000,gray,4,2,2,False,3,3,8,2019,4435,2019,0,2008,0,7.921360350775463,USA,USA,Louisiana,LA,Hodge,Jackson,32.276667,-92.723333,,78501
4232901120,2014-05-20,792000,light pink,3,1,2,False,0,3,8,1570,1050,1570,0,1915,0,3.520767512210648,Germany,DEU,,,Berlin,,50.99021,13.34685,Gotthelfriedrichsgrund,29577
9304400010,2014-07-30,975000,yelow,4,2,2,False,0,4,9,3240,35083,3240,0,1978,0,-0.4695616532638889,Canada,CAN,,,Winnipeg,,56.77606,-98.83733,Keespapiskow Lake,R1A 7G0
3056800160,2014-08-12,370500,Null,4,2,2,False,0,3,7,1790,6120,1790,0,2005,0,-1.454424324664352,USA,USA,Puerto Rico,PR,Manati,Manati,18.425833,-66.471667,,13760
8146200070,2015-03-10,1700000,yelow,5,2,2,False,0,3,10,3810,9360,3810,0,2014,0,6.009885552488425,Germany,DEU,,,Berlin,,48.8232,10.24638,Beuren,66454
7979900225,2015-03-23,360000,white,3,1,1,False,0,3,8,1900,11407,1900,0,1963,0,1.469633821377315,USA,USA,Washington,WA,Silvana,Snohomish,48.2025,-122.2525,,97603
2215900800,2014-07-31,290000,black,3,2,2,False,0,4,7,2000,7414,2000,0,1993,0,5.032163941886575,Germany,DEU,,,Berlin,,47.41119,10.11415,Riesenkopf,30713
5595900090,2014-06-09,250000,gray,5,1,1,False,0,4,7,2520,5753,1510,1010,1928,0,8.52327772650463,USA,USA,Wisconsin,WI,Lodi,Columbia,43.326964,-89.555421,,30014
7203180070,2014-09-19,795000,white,4,3,2,False,0,3,9,3520,5250,3520,0,2012,0,-2.723310705578704,Canada,CAN,,,Edmonton,,53.84654,-114.69713,Lac Ste. Anne County,J5R 1X4
8651710190,2014-10-24,502000,light pink,4,2,1,False,0,3,7,2140,10943,1550,590,1977,0,1.468373063159722,Canada,CAN,,,Vancouver,,54.09167,-122.99417,Ruby Lake,J5A 1H3
6300500875,2014-05-14,385000,,4,1,1,False,0,4,7,1620,4980,860,760,1947,0,9.195882648159722,USA,USA,Alabama,AL,Bessemer,Jefferson,33.409002,-86.947547,,43040
9407001770,2015-05-12,304950,light gray,3,1,1,False,0,3,7,1350,9000,1350,0,1987,0,7.56190744681713,Canada,CAN,,,Toronto,,47.22061,-74.36431,Lac Métabeskéga,V1L 3R2
8819900449,2015-05-08,395000,black,2,1,1,False,0,3,7,1100,3975,900,200,1950,0,8.866425169768519,USA,USA,Maine,ME,North Bridgton,Cumberland,44.098611,-70.699167,,16801
2144800615,2014-06-25,190000,white,1,0,1,False,0,3,6,930,29258,930,0,1941,0,-1.984160083796296,USA,USA,Texas,TX,Mauriceville,Orange,30.203333,-93.866111,,46947
46100350,2014-06-30,1730000,blue,5,3,2,False,3,3,10,5000,26540,3410,1590,2008,0,0.803000636099537,Germany,DEU,,,Berlin,,51.72665,6.51306,Ellern,54244
8562791010,2014-07-07,593000,pink,3,2,2,False,0,3,10,1830,1850,1690,140,2011,0,4.128855917152777,Canada,CAN,,,Toronto,,48.70139,-73.51111,Lac de la Passe,T7Z 3J8
7345310100,2014-12-08,238000,yelow,4,1,1,False,0,3,7,1650,6900,910,740,1978,1993,8.65095327650463,USA,USA,Ohio,OH,Mechanicstown,Carroll,40.626279,-80.956025,,20175
8562770490,2015-03-30,571000,light pink,3,2,2,False,0,3,8,2140,2867,1960,180,2005,0,-1.650527898391204,Canada,CAN,,,Toronto,,46.06397,-83.94433,Fort St. Joseph National Historic Site of Canada,J9Z 6N8
2391602350,2015-02-13,334000,Null,1,1,1,False,0,3,7,670,5750,670,0,1942,2011,-1.112033535717593,USA,USA,New Jersey,NJ,Rancocas,Burlington,40.010556,-74.867222,,07501
7100000110,2015-01-14,340000,light pink,3,1,1,False,0,3,7,1580,8308,1580,0,1948,0,-2.079388964328704,Canada,CAN,,,Toronto,,45.33341,-79.01631,Boyne River,T1W 0V5
6672920050,2014-06-17,400000,gray,3,2,2,False,0,3,7,2140,11266,2140,0,1986,0,9.643030183310186,Canada,CAN,,,Rankin_Inlet,,76.46838,-91.08404,Norfolk Inlet,A1S 4S9
5561401210,2015-01-08,595000,light blue,4,3,1,False,0,4,8,3680,35736,2320,1360,1970,0,6.497485981331018,Germany,DEU,,,Berlin,,51.88333,7.86667,Ketteler Horst,74784
7202340930,2014-12-09,634800,light pink,4,3,2,False,0,3,7,3280,4904,3280,0,2005,0,0.4884561364004629,USA,USA,Louisiana,LA,Paulina,Saint James,30.035159,-90.737439,,23834
1774220070,2015-05-07,550000,gray,4,2,2,False,0,3,8,2590,36256,2590,0,1978,0,3.008561383564815,Germany,DEU,,,Berlin,,48.32898,10.83861,Neubergheim,82127
9264911210,2015-02-26,320000,white,5,3,1,False,0,3,8,2970,7000,1810,1160,1979,0,-1.030518627708333,Germany,DEU,,,Berlin,,51.18333,11.23333,Wilder Graben,11534
7227500910,2014-06-24,139000,white,2,1,1,False,0,4,5,690,5280,690,0,1942,0,10.63493237472222,USA,USA,Texas,TX,Sweeny,Brazoria,29.041508,-95.700363,,34491
8682291630,2014-10-07,559000,white,2,2,1,False,0,3,8,1930,5520,1930,0,2006,0,1.728899412650463,USA,USA,Connecticut,CT,Chester,Middlesex,41.404903,-72.464293,,42431
3904100035,2014-05-08,235000,light blue,2,1,1,False,0,4,6,1270,3008,650,620,1923,0,6.65068016587963,Germany,DEU,,,Berlin,,52.89782,8.43142,Wildeshausen,91945
9558020600,2015-04-07,425000,white,4,2,2,False,0,3,9,2460,5440,2460,0,2003,0,-0.8917077786111112,USA,USA,Michigan,MI,Chelsea,Washtenaw,42.320692,-84.033392,,29803
3294700030,2014-05-09,280950,gray,3,1,1,False,3,4,7,1390,8700,840,550,1912,0,9.514806762488426,USA,USA,Pennsylvania,PA,Parkhill,Cambria,40.359385,-78.869432,,11375
822039025,2015-05-01,777700,light pink,3,2,1,False,0,3,10,2260,251460,2260,0,1995,0,4.598304427083334,Germany,DEU,,,Berlin,,47.89283,8.29006,Rötenbach (Baden),48659
1722069052,2014-10-24,565000,light pink,5,2,1,False,0,4,8,4320,107157,2160,2160,1967,0,5.749015544745371,USA,USA,South Carolina,SC,Crocketville,Hampton,32.916389,-81.0775,,17011
1796350300,2014-07-10,195000,white,2,1,1,False,0,4,6,860,10400,860,0,1983,0,-2.913644265162037,USA,USA,Iowa,IA,Evansdale,Black Hawk,42.475453,-92.281158,,11003
538000390,2014-10-28,337500,yelow,5,2,2,False,0,3,7,2070,4698,2070,0,1999,0,10.35618396627315,USA,USA,Maine,ME,Peru,Oxford,44.494408,-70.443459,,81001
2426059124,2014-12-16,1045000,black,4,3,2,False,0,3,10,4160,47480,4160,0,1995,0,1.547927544918982,Canada,CAN,,,Toronto,,45.65698,-74.04978,Mirabel,J3L 7X0
8911000445,2014-11-12,329000,black,2,1,1,False,0,4,6,940,7700,940,0,1916,0,6.415531695960649,Germany,DEU,,,Berlin,,49.43299,11.48712,Mapbühl,90257
8731951370,2015-04-15,269000,gray,4,1,1,False,0,4,8,1490,10000,1100,390,1969,0,0.1303072887731481,USA,USA,Texas,TX,Carmine,Fayette,30.140351,-96.686077,,76522
7237450190,2014-08-06,430760,blue,5,2,2,False,0,3,8,2710,4685,2710,0,2014,0,9.42434364486111,Canada,CAN,,,Toronto,,46.06679,-74.36593,La Garnade,T1Y 2N8
2428100100,2014-11-17,847093,gray,4,2,2,False,0,3,10,2760,5670,2760,0,2014,0,10.23055993240741,Canada,CAN,,,Toronto,,48.0834,-89.33343,Victoria Cove,L7J 2E8
3225069065,2014-06-24,3075000,light pink,4,5,1,True,4,3,10,4550,18641,2600,1950,2002,0,-1.679123020046296,USA,USA,New York,NY,Shoreham,Suffolk,40.948493,-72.892685,,48045
7852030240,2015-04-08,485500,yelow,4,2,2,False,0,3,7,2320,3974,2320,0,1999,0,6.415201490775463,USA,USA,Illinois,IL,Biggsville,Henderson,40.853122,-90.856057,,48021
4139420590,2014-05-20,1212500,light blue,4,3,1,False,3,3,12,4560,16643,2230,2330,1995,0,3.861144503993056,USA,USA,New York,NY,Lake Huntington,Sullivan,41.678158,-74.994933,,32578
2970800130,2014-10-09,215000,light pink,3,1,1,False,0,3,6,810,5240,810,0,1942,0,1.13887505462963,USA,USA,Iowa,IA,Killduff,Jasper,41.608056,-92.904444,,33404
1568100295,2015-02-02,592500,gray,6,4,2,False,0,3,7,3500,8504,3500,0,1980,0,-1.21419705744213,Germany,DEU,,,Berlin,,54.31667,8.83333,Speckhaus,76926
8651441290,2014-12-29,195000,light pink,3,1,1,False,0,4,7,1430,5200,1030,400,1977,0,8.720535833217593,Germany,DEU,,,Berlin,,50.79585,11.09696,Schweinskopf,96998
898000220,2014-10-01,262500,white,3,1,1,False,0,4,7,1610,10291,1610,0,1961,0,7.399808623738426,USA,USA,Virginia,VA,Mattaponi,King And Queen,37.641698,-76.78398,,33020
3528000040,2014-10-01,1690000,light pink,3,3,2,False,0,4,11,5290,224442,4540,750,1988,0,4.907196548587963,Canada,CAN,,,Toronto,,50.46072,-89.16178,Scow Bay,J2N 9K0
8081500060,2014-10-01,1928000,white,4,3,2,False,0,4,11,4280,20296,4280,0,1984,0,-2.831634809768518,USA,USA,Michigan,MI,Wakefield,Gogebic,46.475184,-89.942446,,27834
952000055,2015-02-06,530000,light blue,3,1,1,False,0,4,7,1500,5750,1050,450,1927,0,0.6851426844212963,USA,USA,Tennessee,TN,Gladeville,Wilson,36.1125,-86.416389,,29680
1245001763,2015-03-03,670000,yelow,4,2,2,False,0,4,7,2110,7291,2110,0,1977,0,4.413168639583334,USA,USA,Michigan,MI,Emmett,Saint Clair,42.987239,-82.785402,,07030
9406550050,2015-03-30,289000,light gray,3,2,2,False,0,3,7,1490,8628,1490,0,1994,0,2.87611343224537,USA,USA,Ohio,OH,Stockport,Morgan,,,,
4180300050,2014-08-01,400000,white,4,3,1,False,1,3,7,3350,9681,2140,1210,1980,0,4.203254830925927,USA,USA,Tennessee,TN,Strawberry Plains,Jefferson,36.041462,-83.677724,,20164
7300200550,2015-03-19,659000,Null,4,2,2,False,0,3,8,2610,24931,2610,0,1983,0,-1.050933579675926,USA,USA,Michigan,MI,Lawrence,Van Buren,42.207635,-86.052543,,44266
4443800785,2014-11-21,481000,light pink,2,1,1,False,0,4,7,1620,3880,920,700,1924,0,6.349244878807871,Canada,CAN,,,Toronto,,46.1025,-79.58306,Long Lake,E4S 5M3
3816300065,2014-07-16,375000,yelow,3,1,1,False,0,3,7,1520,10798,1520,0,1953,0,6.369096701261574,Canada,CAN,,,St_Johns,,48.03319,-52.98135,Caplin Cove,L9P 2S6
1454100440,2014-06-05,456000,light pink,4,1,1,False,0,5,7,1670,9886,1670,0,1947,0,-0.1145986123958333,Canada,CAN,,,Vancouver,,49.27325,-123.10376,Science World (Vancouver),E7P 4G2
2968801366,2015-02-24,350000,white,3,2,2,False,0,4,7,1650,5700,1650,0,1988,0,5.676072352789352,USA,USA,Tennessee,TN,Eaton,Gibson,35.968889,-89.131944,,30114
7631800025,2014-06-06,1035000,yelow,4,3,2,False,3,4,10,3450,11240,2430,1020,1960,2001,-1.445990742766204,USA,USA,Iowa,IA,Bronson,Woodbury,42.429181,-96.198591,,31021
7701960990,2014-08-19,870000,light pink,4,2,2,False,0,3,11,3190,14565,3190,0,1990,0,2.111369896076389,Germany,DEU,,,Berlin,,47.39451,11.0083,Gatterlköpfe,97062
3271300155,2014-10-01,759000,Null,3,1,1,False,0,4,8,1980,5800,1520,460,1949,0,8.377505441863427,Canada,CAN,,,Vancouver,,50.1832,-116.73545,Mount Mason,E8L 7A6
6192400400,2014-07-28,775000,yelow,4,2,2,False,0,3,9,3090,7112,3090,0,2001,0,4.926776779803241,USA,USA,Indiana,IN,Coalmont,Clay,39.193333,-87.231111,,53150
4057300200,2014-12-22,310000,white,3,1,2,False,0,3,7,1150,3323,1150,0,1988,0,6.888563774282407,USA,USA,Kansas,KS,Lehigh,Marion,38.377106,-97.304315,,07920
1221000395,2014-05-07,250000,light blue,1,1,1,False,0,2,6,1100,4373,820,280,1947,0,3.020352515671296,USA,USA,South Carolina,SC,Hollywood,Charleston,32.722306,-80.259566,,19047
2621660040,2014-06-29,325000,light pink,5,2,1,False,0,3,7,2130,6222,1300,830,1991,0,0.975749726574074,USA,USA,Nebraska,NE,Mcgrew,Scotts Bluff,41.729167,-103.427778,,29406
7942600310,2014-07-17,375000,yelow,2,1,1,False,0,3,7,940,5120,940,0,1909,0,0.3885100151967593,USA,USA,Wisconsin,WI,Fond Du Lac,Fond Du Lac,43.770446,-88.429149,,28601
4310701600,2014-11-13,340000,light pink,3,2,3,False,0,3,8,1240,1115,1240,0,2003,0,-1.91532913150463,USA,USA,South Dakota,SD,New Holland,Douglas,43.431042,-98.628697,,28052
3878900225,2014-06-02,345000,white,3,1,1,False,1,3,7,1990,5650,1320,670,1963,0,8.096275319155092,Canada,CAN,,,Rankin_Inlet,,64.10758,-96.07123,Kingatnaaq Hill,E3L 1E7
7140200450,2014-12-31,272000,light pink,4,2,1,False,0,4,7,1810,7350,1200,610,1980,0,3.996786000300926,Canada,CAN,,,Toronto,,49.86686,-75.93263,Ruisseau Colette,J3V 2H0
8835800350,2015-01-12,1950000,yelow,4,3,2,False,3,3,12,7420,167869,7420,0,2002,0,1.681643172025463,Germany,DEU,,,Berlin,,47.89044,9.84628,Winterheidhof,50767
1760650210,2014-12-01,286950,yelow,4,2,2,False,0,3,7,1610,4052,1610,0,2013,0,3.617389976342593,Canada,CAN,,,Toronto,,51.20019,-80.96627,Winnington,K1E 0E4
8691370500,2015-03-26,751000,black,3,2,2,False,0,3,9,2840,6854,2840,0,2002,0,2.902562688865741,Canada,CAN,,,Toronto,,47.25944,-76.35917,Lac Marigot,B1G 0A9
203900380,2014-08-21,326188,white,3,1,1,False,0,3,7,1300,8800,1300,0,1977,0,9.741322093148149,Canada,CAN,,,St_Johns,,47.59019,-53.5648,New Harbour Point,J1T 3X3
8732040580,2014-12-18,249000,Null,3,2,1,False,0,3,7,1850,7200,1500,350,1979,0,1.092881689953704,Canada,CAN,,,Toronto,,46.36616,-72.58302,Parc Jacques-Buteux,V2A 6A3
9136100420,2015-04-08,767500,light pink,4,2,1,False,0,4,7,2350,4815,1450,900,1914,0,5.951556045520833,USA,USA,West Virginia,WV,Wharton,Boone,37.887222,-81.670278,,60107
1250201194,2014-11-07,449000,black,3,1,1,False,0,5,7,1270,6600,1270,0,1903,0,0.20315501875,USA,USA,New York,NY,Bellmore,Nassau,40.677028,-73.534517,,30721
7147400045,2015-04-28,355000,white,3,1,2,False,0,3,7,1870,8250,1870,0,1956,1979,2.786238172523148,Germany,DEU,,,Berlin,,53.6333,12.0667,Dobbertin,58599
3293400010,2015-03-04,950000,white,5,2,2,False,0,3,11,3450,35880,3450,0,1992,0,-2.8208973646875,USA,USA,Connecticut,CT,Lakeside,Litchfield,41.69001,-73.238235,,13027
622059031,2014-06-04,759600,black,4,1,1,False,0,4,7,1540,115434,1540,0,1923,0,6.77131891875,USA,USA,Maryland,MD,Luke,Allegany,39.477392,-79.059365,,35007
4024100090,2014-10-08,250000,white,3,1,1,False,0,3,7,1360,16000,1360,0,1978,0,-2.398720308391204,USA,USA,New York,NY,Livonia Center,Livingston,42.821389,-77.638889,,33414
7696600240,2014-10-23,165000,yelow,3,1,1,False,0,3,7,1280,7742,1280,0,1973,0,1.577745078553241,USA,USA,Ohio,OH,Hollansburg,Darke,39.989862,-84.79008,,32779
282500010,2015-01-07,685000,yelow,4,2,2,False,0,3,9,3133,16197,2533,600,1965,2010,0.1808035461458333,Canada,CAN,,,Regina,,59.5502,-108.70076,Guts Lake,E8N 6J8
3905000200,2014-05-09,604000,light pink,4,2,2,False,0,3,9,2260,7753,2260,0,1989,0,-0.7556789949305556,USA,USA,Georgia,GA,White Plains,Greene,33.484338,-83.090845,,37312
5104512060,2014-12-12,410000,red,4,3,2,False,0,3,8,2430,7243,2430,0,2003,0,6.561056498587963,Canada,CAN,,,Halifax,,44.93345,-64.61547,Mosquito Hole,G9H 2X3
2909310100,2014-10-15,332000,light pink,4,2,2,False,0,3,7,2380,5737,2380,0,2010,0,4.007684494027778,Canada,CAN,,,Toronto,,50.12945,-89.09663,Waweig Lake,K2K 2H1
4077800029,2014-10-27,630000,yelow,4,1,1,False,2,3,8,1930,10210,1670,260,1941,0,-1.813407275185185,USA,USA,Massachusetts,MA,Springfield,Hampden,42.106,-72.5977,,28173
3541600210,2014-06-18,410000,white,4,2,1,False,0,3,8,1970,10500,1820,150,1961,0,1.126131708877315,Germany,DEU,,,Berlin,,48.44195,12.9443,Pfarrkirchen,36698
1523059239,2015-04-23,475000,white,5,3,2,False,0,3,8,2780,3583,2180,600,2005,0,4.496879201967593,Canada,CAN,,,Toronto,,44.56681,-79.38292,Whitefish Shoal,G0C 8Y9
2013300050,2014-07-11,258000,white,3,2,1,False,0,3,6,1680,19978,880,800,1948,0,3.296962170324074,USA,USA,Oklahoma,OK,Salina,Mayes,,,,
5093301285,2015-03-27,1580000,light gray,4,2,1,False,3,5,8,2900,10500,1450,1450,1963,0,8.265378218194444,Canada,CAN,,,Toronto,,49.93907,-79.4245,Rivière du Détour,G0B 2A5
8731981410,2014-11-21,274000,gray,4,2,1,False,0,3,9,2090,7400,1670,420,1973,0,4.267121691400463,USA,USA,California,CA,Bolinas,Marin,37.907875,-122.694655,,44256
1373800330,2015-04-20,1115000,yelow,4,2,1,False,3,4,10,3690,11191,2190,1500,1951,0,6.227984966909722,Canada,CAN,,,Dawson_Creek,,55.76825,-120.25814,Walter Wright Pioneer Village,A1S 8E2
9510970090,2014-11-21,637250,light pink,4,2,2,False,0,3,9,2120,3220,2120,0,2005,0,-1.392970296990741,USA,USA,California,CA,Salyer,Trinity,40.89095,-123.547833,,53051
2424059061,2014-11-11,998000,light blue,4,3,2,False,0,3,9,3500,43560,2850,650,2014,0,9.217070304201389,Canada,CAN,,,Toronto,,55.02844,-67.1154,Lac Hameau,N5L 3H9
2824600180,2014-10-24,713414,black,3,2,1,False,3,3,9,2830,6000,1730,1100,1954,0,9.315331894675927,Canada,CAN,,,Toronto,,48.76682,-90.36687,Height of Land Portage,J5A 3B1
5101404555,2014-10-06,290000,black,2,1,1,False,0,3,7,1020,6380,1020,0,1930,1973,9.53749070869213,Canada,CAN,,,Moncton,,46.01685,-65.43212,Springhill Brook,J1N 5B9
4045500510,2014-05-21,420850,red,1,1,1,False,0,5,5,960,40946,960,0,1945,0,2.451283131319444,USA,USA,Pennsylvania,PA,Centre Hall,Centre,40.825429,-77.674225,,11361
2607720420,2015-01-20,445000,gray,3,2,2,False,0,3,8,2250,9608,2250,0,1994,0,9.561588865173611,USA,USA,New Mexico,NM,High Rolls Mountain Park,Otero,32.974167,-105.790556,,06106
3214200070,2015-04-29,457500,pink,3,1,1,False,0,4,7,1210,7636,1210,0,1952,0,6.686647426423611,Germany,DEU,,,Berlin,,54.58365,10.02134,Ostsee Resort Damp Villas,74156
4122700020,2014-07-10,850000,yelow,5,2,1,False,0,4,8,2310,13430,2310,0,1966,0,-2.892759101921296,USA,USA,Oklahoma,OK,Oscar,Jefferson,33.973237,-97.761359,,48430
1523049209,2014-11-13,205000,gray,3,1,1,False,0,3,7,1130,7014,1130,0,1954,0,0.3352760121296297,USA,USA,New Jersey,NJ,Lebanon,Hunterdon,40.646623,-74.829035,,06614
2770606890,2014-08-07,450000,light pink,4,1,1,False,0,3,6,1520,5250,1520,0,1949,0,2.381979080983796,USA,USA,Texas,TX,Colmesneil,Tyler,30.909226,-94.421811,,33460
3876810140,2014-05-27,326500,green,3,1,2,False,0,3,7,1810,12375,1810,0,1970,0,-0.4446236379050926,USA,USA,Indiana,IN,Jonesboro,Grant,40.481456,-85.636496,,34608
3448900290,2014-08-28,636230,light blue,4,2,2,False,0,3,9,2840,6284,2840,0,2013,0,-2.145308682233797,Canada,CAN,,,Toronto,,49.98944,-84.14917,Heron Lake,V5K 7X7
6384500590,2014-11-13,526000,light gray,3,1,1,False,0,3,7,1530,6125,1120,410,1958,0,1.929367264363426,Canada,CAN,,,Toronto,,49.20861,-73.64222,Lac de la Tirasse,H2V 4P6
2473411210,2015-01-22,374950,light gray,4,1,1,False,0,3,8,1660,8160,1660,0,1974,0,0.8085163899884259,Germany,DEU,,,Berlin,,50.49613,9.85189,Remerzhof,85632
705730280,2014-08-19,325000,yelow,3,2,2,False,0,3,7,1740,5267,1740,0,1999,0,7.290786217743055,Canada,CAN,,,Vancouver,,51.4164,-125.46976,Trylon Peak,H7L 5H1
1926069137,2014-07-07,775000,gray,4,3,2,False,0,3,9,4100,241322,2500,1600,1981,0,10.30463592180556,USA,USA,Maryland,MD,Greensboro,Caroline,38.961632,-75.805911,,33435
2125059013,2015-04-20,1670000,white,5,3,2,False,0,4,11,4320,40816,4320,0,1997,0,9.359459241435184,USA,USA,South Dakota,SD,Delmont,Douglas,43.257261,-98.159612,,06614
8092700220,2015-04-11,280000,white,5,2,1,False,0,4,7,1630,20750,1100,530,1975,0,1.395897774201389,Canada,CAN,,,Halifax,,44.44653,-64.36293,Mahone Harbour,R9A 3G1
7923700030,2015-04-14,490000,white,3,1,1,False,0,4,7,1420,11040,1420,0,1961,0,-0.6060615533564815,Germany,DEU,,,Berlin,,49.21037,9.06061,Fürfeld,82816
2599001240,2014-05-27,200000,white,4,2,1,False,0,3,7,1720,9600,1120,600,1961,0,-2.054603243391204,USA,USA,Tennessee,TN,Tracy City,Grundy,35.272081,-85.736187,,08822
3876540410,2015-04-13,242000,gray,3,2,1,False,0,3,7,1690,7292,1250,440,1985,0,9.434031961828705,Canada,CAN,,,Toronto,,45.01179,-72.30219,Mont Bear,E8M 0H0
7405700015,2015-03-30,406000,white,3,1,1,False,0,4,7,1090,11292,1090,0,1952,0,5.421386960798611,USA,USA,Iowa,IA,Central City,Linn,42.198234,-91.491399,,76110
5451200600,2014-06-02,1250000,white,5,3,2,False,0,5,8,3160,13238,3160,0,1972,0,6.95872871261574,USA,USA,Ohio,OH,Canfield,Mahoning,41.029328,-80.756436,,08088
3797310150,2015-02-18,285000,white,4,2,2,False,0,3,7,1800,9229,1800,0,1994,0,3.602761474814815,USA,USA,Virginia,VA,Assawoman,Accomack,37.86629,-75.52966,,31088
8121200460,2014-11-19,530000,gray,3,2,2,False,0,3,8,2030,10958,2030,0,1983,0,4.647217250138889,USA,USA,Pennsylvania,PA,Carbondale,Lackawanna,41.583481,-75.507363,,48329
7696610240,2014-12-10,257000,light gray,4,1,2,False,0,3,7,1400,8500,1400,0,1975,0,-1.228983813738426,Germany,DEU,,,Berlin,,48.66667,7.91667,Holchenbach,45342
339500160,2014-10-08,662000,white,3,1,1,False,0,3,9,2500,36947,2500,0,1984,0,-1.230025941724537,USA,USA,Colorado,CO,Wiggins,Morgan,40.205651,-104.052814,,30117
9332800020,2014-07-15,745000,yelow,4,2,2,False,0,3,8,2290,10409,2290,0,1972,0,3.306176259768518,Canada,CAN,,,Vancouver,,50.59533,-126.94822,Alert Bay Indian Reserve 1A,E1X 9N5
8078460810,2014-12-10,620000,light pink,4,2,2,False,0,3,8,2580,7465,2580,0,1993,0,2.65938167212963,USA,USA,New York,NY,Purchase,Westchester,41.038396,-73.715629,,32065
8685500145,2014-12-30,350000,light blue,3,1,1,False,0,3,7,1920,6710,1320,600,1959,0,7.466581316770834,Canada,CAN,,,Moncton,,45.70016,-65.59883,Millstream River,G3G 4M1
1947300115,2014-06-19,464000,white,3,1,2,False,0,3,7,1320,3625,1320,0,1900,0,0.7603101693287038,USA,USA,New York,NY,Clifton Park,Saratoga,42.849865,-73.785094,,32707
7238000330,2014-12-18,480000,light pink,3,2,2,False,0,3,8,2980,7338,2980,0,2006,0,4.214226157534722,USA,USA,Tennessee,TN,Milledgeville,Mcnairy,35.345175,-88.399125,,43119
7625700012,2014-12-02,370000,white,3,2,2,False,0,3,7,1250,1655,830,420,2006,0,1.526841725671296,USA,USA,Kentucky,KY,Vine Grove,Hardin,37.858937,-86.006888,,51501
